TYPE,IDENT,LAT,LONG,Y_PROJ,X_PROJ,ALTITUDE
WAYPOINT,16230,10.6737719,-4.46014085,1180285.585,340299.5647,311.00
WAYPOINT,16231,10.67429393,-4.45958605,1180343.036,340360.5298,317.00
WAYPOINT,16232,10.6630284,-4.46629417,1179100.517,339620.7874,320.00
WAYPOINT,16233,10.66355369,-4.46939003,1179160.221,339282.377,317.00
WAYPOINT,16234,10.66511407,-4.47386831,1179335.132,338793.2762,307.00
WAYPOINT,16235,10.6668166,-4.4815541,1179527.45,337953.3567,297.00
WAYPOINT,16236,10.67265334,-4.47568492,1180169.941,338598.5173,287.00
WAYPOINT,16237,10.6733062,-4.47786706,1180243.288,338360.1435,287.00
WAYPOINT,16238,10.67344023,-4.48154354,1180260.037,337958.0202,290.00
WAYPOINT,16239,10.67434422,-4.48530332,1180361.994,337547.1928,279.00
WAYPOINT,16240,10.67613853,-4.48486947,1180560.222,337595.6074,274.00
WAYPOINT,16241,10.67685627,-4.48484852,1180639.595,337598.2805,276.00
WAYPOINT,16242,10.68197896,-4.48265204,1181205.026,337841.2831,286.00
WAYPOINT,16243,10.68207024,-4.48140431,1181214.467,337977.8252,287.00
WAYPOINT,16244,10.67977435,-4.47763329,1180958.561,338389.1359,295.00
WAYPOINT,16245,10.67805707,-4.47516315,1180767.335,338658.4483,306.00
WAYPOINT,16246,10.67806059,-4.47441934,1180767.336,338739.819,303.00
WAYPOINT,16247,10.67809462,-4.4712291,1180769.437,339088.8318,304.00
WAYPOINT,16248,10.6753917,-4.46974802,1180469.717,339249.4327,309.00
WAYPOINT,16249,10.67758282,-4.46731777,1180710.797,339516.4407,312.00
WAYPOINT,16250,10.67676323,-4.46816317,1180620.588,339423.5282,312.00
WAYPOINT,16251,10.67408438,-4.46837724,1180324.412,339398.7031,303.00
WAYPOINT,16252,10.67416694,-4.46805923,1180333.378,339433.5354,307.00
WAYPOINT,16253,10.67463909,-4.46786494,1180385.498,339455.0377,309.00
WAYPOINT,16254,10.67475527,-4.46688862,1180397.841,339561.9037,307.00
WAYPOINT,16255,10.67576436,-4.46553485,1180508.747,339710.5289,311.00
WAYPOINT,16256,10.67860574,-4.46061476,1180820.462,340250.2465,307.00
WAYPOINT,16257,10.68186522,-4.45800028,1181179.616,340537.9548,317.00
WAYPOINT,16258,10.68338318,-4.4544663,1181345.683,340925.3357,318.00
WAYPOINT,16259,10.68329165,-4.45397805,1181335.308,340978.6986,320.00
WAYPOINT,16260,10.68389489,-4.45417612,1181402.13,340957.3453,312.00
WAYPOINT,16261,10.68396094,-4.45421576,1181409.455,340953.0434,313.00
WAYPOINT,16262,10.68519501,-4.44443031,1181540.924,342024.1253,296.00
WAYPOINT,16263,10.68584888,-4.45268188,1181617.475,341121.8187,306.00
WAYPOINT,16264,10.68636613,-4.45237778,1181674.527,341155.3535,309.00
WAYPOINT,16265,10.68590387,-4.45292956,1181623.684,341094.7534,314.00
WAYPOINT,16266,10.68579298,-4.45528706,1181612.634,340836.8066,314.00
WAYPOINT,16267,10.68460501,-4.45662715,1181481.933,340689.5933,316.00
WAYPOINT,16268,10.68598199,-4.45652699,1181634.178,340701.268,319.00
WAYPOINT,16269,10.68793371,-4.45789676,1181850.748,340552.4462,313.00
WAYPOINT,16270,10.6860648,-4.4532267,1181641.636,341062.3327,306.00
WAYPOINT,16271,10.69023312,-4.46320955,1182107.816,339972.4826,316.00
WAYPOINT,16272,10.69108196,-4.46053865,1182200.316,340265.0956,317.00
WAYPOINT,16273,10.69264334,-4.45938748,1182372.412,340391.8375,322.00
WAYPOINT,16274,10.69268986,-4.46171195,1182378.76,340137.591,320.00
WAYPOINT,16275,10.69234796,-4.46202518,1182341.108,340103.1481,321.00
WAYPOINT,16276,10.69252876,-4.46461938,1182362.45,339819.466,323.00
WAYPOINT,16277,10.69528791,-4.46546244,1182668.055,339728.6932,324.00
WAYPOINT,16278,10.69661368,-4.46508123,1182814.49,339771.089,313.00
WAYPOINT,16279,10.69243915,-4.4668649,1182353.705,339573.7836,316.00
WAYPOINT,16280,10.69408955,-4.4687095,1182537.202,339372.8727,310.00
WAYPOINT,16281,10.69533225,-4.46819703,1182674.381,339429.5848,313.00
WAYPOINT,16282,10.69562713,-4.47002236,1182707.946,339230.0706,311.00
WAYPOINT,16283,10.69051878,-4.47525702,1182145.681,338654.7604,297.00
WAYPOINT,16284,10.6901602,-4.47529332,1182106.04,338650.6001,297.00
WAYPOINT,16285,10.69687695,-4.48169223,1182852.284,337954.1858,292.00
WAYPOINT,16286,10.69800608,-4.48077098,1182976.685,338055.5589,299.00
WAYPOINT,16287,10.69840237,-4.4800555,1183020.14,338134.0339,302.00
WAYPOINT,16288,10.70039626,-4.47947027,1183240.363,338199.1083,299.00
WAYPOINT,16289,10.70072047,-4.47364829,1183273.174,338836.1269,308.00
WAYPOINT,16290,10.70463667,-4.46985874,1183704.338,339252.7161,293.00
WAYPOINT,16291,10.70260665,-4.46886113,1183479.292,339360.7703,297.00
WAYPOINT,16292,10.70129472,-4.46644689,1183332.933,339624.1634,301.00
WAYPOINT,16293,10.70035771,-4.46641336,1183229.281,339627.3384,301.00
WAYPOINT,16294,10.69927778,-4.46755221,1183110.43,339502.1957,303.00
WAYPOINT,16295,10.70115943,-4.45897484,1183314.095,340441.4285,308.00
WAYPOINT,16296,10.69892507,-4.45793716,1183066.434,340553.768,308.00
WAYPOINT,16297,10.70164349,-4.45571914,1183365.95,340797.8077,315.00
WAYPOINT,16298,10.70140016,-4.45519276,1183338.766,340855.259,318.00
WAYPOINT,16299,10.70287571,-4.45388418,1183501.289,340999.1677,312.00
WAYPOINT,16300,10.70313983,-4.46020296,1183533.767,340308.1266,309.00
WAYPOINT,16301,10.71454374,-4.45524163,1184792.495,340856.7751,300.00
WAYPOINT,16302,10.7154821,-4.45464358,1184895.97,340922.6802,311.00
WAYPOINT,16303,10.71619221,-4.45447192,1184974.421,340941.8273,308.00
WAYPOINT,16304,10.67712408,-4.41837676,1180635.075,344870.0299,296.00
WAYPOINT,16305,10.67722592,-4.41825111,1180646.275,344883.8267,295.00
WAYPOINT,16306,10.67730043,-4.41830275,1180654.542,344878.2155,298.00
WAYPOINT,16307,10.67710212,-4.41863869,1180632.778,344841.3656,288.00
WAYPOINT,16308,10.67695895,-4.4186433,1180616.945,344840.7886,293.00
WAYPOINT,16309,10.67723983,-4.41886107,1180648.12,344817.1088,288.00
WAYPOINT,16310,10.67723212,-4.41902845,1180647.351,344798.7948,295.00
WAYPOINT,16311,10.67725232,-4.41913063,1180649.637,344787.6273,296.00
WAYPOINT,16312,10.67731099,-4.41915368,1180656.137,344785.1356,304.00
WAYPOINT,16313,10.6773736,-4.41918729,1180663.079,344781.4907,302.00
WAYPOINT,22001,10.58779989,-4.44628799,1170769.884,341770.7127,286.00
WAYPOINT,22002,10.58477554,-4.44725971,1170435.883,341662.8291,289.00
WAYPOINT,22003,10.58422317,-4.44803411,1170375.183,341577.8054,294.00
WAYPOINT,22004,10.58065365,-4.44815171,1169980.452,341563.1039,295.00
WAYPOINT,22005,10.58934091,-4.43878837,1170936.524,342592.148,288.00
WAYPOINT,22006,10.58969278,-4.43871419,1170975.404,342600.4447,290.00
WAYPOINT,22007,10.58954056,-4.43803987,1170958.228,342674.1542,285.00
WAYPOINT,22008,10.5783099,-4.43325799,1169713.707,343191.7004,292.00
WAYPOINT,22009,10.57831401,-4.43300989,1169714.037,343218.8517,299.00
WAYPOINT,22010,10.57770523,-4.43080352,1169645.598,343459.9822,304.00
WAYPOINT,22011,10.57774086,-4.43190155,1169650.09,343339.8446,299.00
WAYPOINT,22012,10.57769744,-4.43303704,1169645.858,343215.5675,296.00
WAYPOINT,22013,10.57776474,-4.44898495,1169661.36,341470.4401,299.00
WAYPOINT,22014,10.57722629,-4.44911437,1169601.873,341456.0012,304.00
WAYPOINT,22015,10.57705429,-4.44891304,1169582.747,341477.9443,303.00
WAYPOINT,22016,10.56579354,-4.44947639,1168337.587,341410.5156,312.00
WAYPOINT,22017,10.5654752,-4.44910339,1168302.189,341451.1709,302.00
WAYPOINT,22018,10.56533564,-4.44937723,1168286.893,341421.132,308.00
WAYPOINT,22019,10.56500967,-4.44932635,1168250.815,341426.5328,308.00
WAYPOINT,22020,10.5640698,-4.44813419,1168146.259,341556.5135,302.00
WAYPOINT,22021,10.56164894,-4.44750815,1167878.194,341623.7833,302.00
WAYPOINT,22022,10.56082458,-4.44909803,1167787.825,341449.3722,305.00
WAYPOINT,22023,10.56097898,-4.4481725,1167804.433,341550.7369,310.00
WAYPOINT,22024,10.56095324,-4.44679543,1167800.888,341701.4235,305.00
WAYPOINT,22025,10.5598102,-4.44697229,1167674.557,341681.4836,300.00
WAYPOINT,22026,10.55899238,-4.44721319,1167584.227,341654.7018,300.00
WAYPOINT,22027,10.55751096,-4.4479606,1167420.76,341572.1495,302.00
WAYPOINT,22028,10.55791397,-4.44940296,1167466.065,341414.5094,299.00
WAYPOINT,22029,10.55399476,-4.44855873,1167032.17,341504.8907,301.00
WAYPOINT,22030,10.55341129,-4.44812162,1166967.417,341552.4282,304.00
WAYPOINT,22031,10.55229608,-4.44644264,1166843.224,341735.6017,300.00
WAYPOINT,22032,10.55144741,-4.4461776,1166749.226,341764.1732,296.00
WAYPOINT,22033,10.55167356,-4.44492954,1166773.607,341900.8744,299.00
WAYPOINT,22034,10.54804428,-4.44399831,1166371.738,342000.934,291.00
WAYPOINT,22035,10.54719787,-4.44515602,1166278.709,341873.8024,289.00
WAYPOINT,22036,10.54868801,-4.44720799,1166444.557,341649.9972,293.00
WAYPOINT,22037,10.54556466,-4.44883777,1166099.939,341470.0356,293.00
WAYPOINT,22038,10.54525201,-4.44889284,1166065.387,341463.8487,294.00
WAYPOINT,22039,10.54287842,-4.44644432,1165801.628,341730.6034,294.00
WAYPOINT,22040,10.54170555,-4.44707648,1165672.228,341660.8193,295.00
WAYPOINT,22041,10.53599814,-4.42806615,1165031.439,343738.4597,283.00
WAYPOINT,22042,10.5359626,-4.42765242,1165027.302,343783.7216,276.00
WAYPOINT,22043,10.52880772,-4.43184857,1164238.071,343320.8661,275.00
WAYPOINT,22044,10.52762805,-4.42677962,1164105.071,343875.047,283.00
WAYPOINT,22045,10.52873832,-4.42340976,1164226.19,344244.4218,283.00
WAYPOINT,22046,10.52742161,-4.42362961,1164080.672,344219.699,280.00
WAYPOINT,22047,10.5265623,-4.42256453,1163985.104,344335.8364,288.00
WAYPOINT,22048,10.52560106,-4.43171404,1163883.349,343333.9704,286.00
WAYPOINT,22049,10.52765144,-4.43125212,1164109.889,343385.5612,288.00
WAYPOINT,22050,10.52769461,-4.43347399,1164115.775,343142.4078,274.00
WAYPOINT,22051,10.52359963,-4.4399931,1163666.14,342426.835,274.00
WAYPOINT,22052,10.53261437,-4.44219913,1164664.28,342189.9759,278.00
WAYPOINT,22053,10.53114912,-4.4387944,1164500.51,342561.8619,277.00
WAYPOINT,22054,10.53737126,-4.44494035,1165191.775,341892.3895,296.00
WAYPOINT,22055,10.53620232,-4.44617601,1165063.114,341756.5579,295.00
WAYPOINT,22056,10.53626561,-4.44692502,1165070.492,341674.6157,295.00
WAYPOINT,22057,10.53934302,-4.44805699,1165411.427,341552.3021,296.00
WAYPOINT,22058,10.53981501,-4.44887222,1165464.042,341463.3225,298.00
WAYPOINT,22059,10.5403776,-4.4499824,1165526.827,341342.1095,294.00
WAYPOINT,22060,10.54132861,-4.44990822,1165631.972,341350.715,301.00
WAYPOINT,22061,10.52678953,-4.45102083,1164024.507,341221.5018,277.00
WAYPOINT,22062,10.52484543,-4.45322662,1163810.606,340979.0874,273.00
WAYPOINT,22063,10.52530157,-4.4580064,1163863.484,340456.1833,278.00
WAYPOINT,22064,10.52697653,-4.45755604,1164048.507,340506.3356,281.00
WAYPOINT,22065,10.52681585,-4.4595278,1164031.739,340290.4484,277.00
WAYPOINT,22066,10.52945355,-4.45863244,1164323.015,340389.8008,284.00
WAYPOINT,22067,10.53158565,-4.4635615,1164561.342,339851.4317,283.00
WAYPOINT,22068,10.53347309,-4.47003074,1164773.409,339144.376,293.00
WAYPOINT,22069,10.53750034,-4.47638129,1165222.097,338451.4327,297.00
WAYPOINT,22070,10.54064649,-4.47316884,1165568.411,338804.655,283.00
WAYPOINT,22071,10.54310717,-4.47175423,1165839.838,338960.7541,289.00
WAYPOINT,22072,10.54507901,-4.47101897,1166057.548,339042.2476,296.00
WAYPOINT,22073,10.54457777,-4.47395716,1166003.623,338720.4255,290.00
WAYPOINT,22074,10.54184636,-4.47822807,1165703.728,338251.5812,288.00
WAYPOINT,22075,10.54551889,-4.47538401,1166108.448,338564.7586,288.00
WAYPOINT,22076,10.54734581,-4.47478345,1166310.199,338631.4372,284.00
WAYPOINT,22077,10.55263571,-4.47719718,1166896.517,338370.0381,283.00
WAYPOINT,22078,10.55234922,-4.48032573,1166866.449,338027.5012,286.00
WAYPOINT,22079,10.55222265,-4.48463436,1166854.685,337555.8993,281.00
WAYPOINT,22080,10.55687863,-4.48750374,1167371.139,337244.3238,275.00
WAYPOINT,22081,10.55758439,-4.49014555,1167450.575,336955.5803,277.00
WAYPOINT,22082,10.55956294,-4.48825375,1167668.421,337163.6573,273.00
WAYPOINT,22083,10.56599949,-4.49203433,1168382.292,336753.3189,276.00
WAYPOINT,22084,10.56931285,-4.49267101,1168749.091,336685.3949,274.00
WAYPOINT,22085,10.56194818,-4.46543737,1167920.434,339661.8493,305.00
WAYPOINT,22086,10.56203954,-4.46526546,1167930.45,339680.7098,307.00
WAYPOINT,22087,10.56144367,-4.46426676,1167864.034,339789.6942,303.00
WAYPOINT,22088,10.56264907,-4.4631316,1167996.771,339914.5454,300.00
WAYPOINT,22089,10.56366739,-4.4628798,1168109.27,339942.6285,309.00
WAYPOINT,22090,10.56220324,-4.46236524,1167947.069,339998.1814,303.00
WAYPOINT,33125,10.44799075,-4.43820901,1155302.934,342583.8905,314.00
WAYPOINT,33126,10.44974986,-4.43971172,1155498.24,342420.2689,315.00
WAYPOINT,33127,10.45080439,-4.43850028,1155614.266,342553.4212,316.00
WAYPOINT,33128,10.44911142,-4.43626986,1155425.914,342796.7415,323.00
WAYPOINT,33129,10.44942683,-4.43347726,1155459.409,343102.6168,326.00
WAYPOINT,33130,10.44990594,-4.43221956,1155511.773,343240.5422,359.00
WAYPOINT,33131,10.45235923,-4.41416686,1155774.198,345218.0433,328.00
WAYPOINT,33132,10.45306323,-4.41361215,1155851.787,345279.117,326.00
WAYPOINT,33133,10.45648757,-4.41558508,1156231.481,345064.8354,314.00
WAYPOINT,33134,10.46942974,-4.41930849,1157664.697,344663.672,308.00
WAYPOINT,33135,10.47275735,-4.42257249,1158034.337,344308.0353,310.00
WAYPOINT,33136,10.47767476,-4.43567852,1158584.705,342875.8567,318.00
WAYPOINT,33137,10.48310699,-4.44293238,1159189.137,342084.572,300.00
WAYPOINT,33138,10.47847507,-4.44187769,1158676.319,342197.6752,307.00
WAYPOINT,33139,10.47723262,-4.44468034,1158540.31,341890.2556,305.00
WAYPOINT,33140,10.47699993,-4.4450059,1158514.738,341854.5003,305.00
WAYPOINT,33141,10.47674286,-4.44519332,1158486.4,341833.854,296.00
WAYPOINT,33142,10.4741184,-4.44437097,1158195.722,341922.5416,303.00
WAYPOINT,33143,10.47506204,-4.44553329,1158300.672,341795.7863,301.00
WAYPOINT,33144,10.47658453,-4.44661237,1158469.602,341678.4376,300.00
WAYPOINT,33145,10.47525943,-4.44701387,1158323.247,341633.8144,296.00
WAYPOINT,33146,10.4668616,-4.45479906,1157398.37,340777.3177,281.00
WAYPOINT,33147,10.46448718,-4.45046411,1157133.573,341250.6505,299.00
WAYPOINT,33148,10.46188854,-4.44282417,1156842.328,342085.6731,300.00
WAYPOINT,33149,10.46223672,-4.44281445,1156880.832,342086.9133,295.00
WAYPOINT,33150,10.46209465,-4.44314981,1156865.287,342050.1296,299.00
WAYPOINT,33151,10.45915511,-4.43928475,1156538.242,342471.7535,308.00
WAYPOINT,33152,10.45884456,-4.43928525,1156503.896,342471.5421,310.00
WAYPOINT,33153,10.4551608,-4.45350632,1156103.608,340912.8701,300.00
WAYPOINT,33154,10.4509634,-4.44964428,1155637.431,341333.5262,309.00
WAYPOINT,33155,10.44624204,-4.45088639,1155115.874,341195.1488,310.00
WAYPOINT,33156,10.44254545,-4.44197995,1154702.569,342168.32,315.00
WAYPOINT,33157,10.44233004,-4.44173662,1154678.623,342194.8502,309.00
WAYPOINT,33158,10.44322254,-4.44210635,1154777.518,342154.8238,310.00
WAYPOINT,33159,10.44628655,-4.43854253,1155114.617,342546.5203,300.00
WAYPOINT,33160,10.49925875,-4.428414,1160968.261,343681.8946,284.00
WAYPOINT,33161,10.50680347,-4.4285938,1161802.791,343666.0078,307.00
WAYPOINT,33162,10.50705451,-4.42670485,1161829.616,343872.8858,311.00
WAYPOINT,33163,10.51178701,-4.42579751,1162352.575,343974.5733,296.00
WAYPOINT,33164,10.51258581,-4.42669932,1162441.37,343876.2703,305.00
WAYPOINT,33165,10.51312099,-4.41909584,1162496.789,344708.7471,299.00
WAYPOINT,33166,10.50585824,-4.4150183,1161691.524,345151.4174,305.00
WAYPOINT,33167,10.50372077,-4.41479685,1161455.014,345174.5913,294.00
WAYPOINT,33168,10.50351173,-4.41461932,1161431.807,345193.9186,294.00
WAYPOINT,33169,10.5035704,-4.4144257,1161438.2,345215.1403,299.00
WAYPOINT,33170,10.50375321,-4.41416762,1161458.292,345243.4791,296.00
WAYPOINT,33171,10.50379713,-4.41437113,1161463.249,345221.226,297.00
WAYPOINT,33172,10.50223583,-4.41345516,1161290.121,345320.7058,305.00
WAYPOINT,33173,10.50216098,-4.41411925,1161282.169,345247.981,290.00
WAYPOINT,33174,10.49610665,-4.41392681,1160612.474,345266.0327,302.00
WAYPOINT,33175,10.49602551,-4.41413459,1160603.603,345243.2495,299.00
WAYPOINT,33176,10.49403397,-4.42049948,1160386.481,344545.5748,321.00
WAYPOINT,33177,10.49381579,-4.42239094,1160363.286,344338.431,315.00
WAYPOINT,33178,10.49235508,-4.42117665,1160201.132,344470.6145,316.00
WAYPOINT,33179,10.48929342,-4.41620392,1159860.062,345013.3955,311.00
WAYPOINT,33180,10.48836689,-4.4151198,1159757.055,345131.6013,308.00
WAYPOINT,33181,10.48686191,-4.41495853,1159590.527,345148.5055,299.00
WAYPOINT,33182,10.48615624,-4.41652461,1159513.252,344976.7313,303.00
WAYPOINT,33183,10.48515595,-4.41634616,1159402.534,344995.7667,306.00
WAYPOINT,33184,10.48425514,-4.41465285,1159302.072,345180.6694,304.00
WAYPOINT,33185,10.47814155,-4.41673843,1158626.944,344949.3382,298.00
WAYPOINT,33186,10.47612051,-4.41601289,1158403.063,345027.7532,301.00
WAYPOINT,33187,10.47868906,-4.4172141,1158687.733,344897.5424,302.00
WAYPOINT,33188,10.49065741,-4.43409056,1160019.786,343056.222,308.00
WAYPOINT,33189,10.48962132,-4.43525984,1159905.779,342927.7107,309.00
WAYPOINT,33190,10.49228869,-4.43710486,1160201.711,342727.1028,308.00
WAYPOINT,33191,10.49446966,-4.43583551,1160442.29,342867.1455,298.00
WAYPOINT,33192,10.49587523,-4.44230047,1160600.984,342160.2155,298.00
WAYPOINT,33193,10.49753199,-4.44259208,1160784.368,342129.1372,295.00
WAYPOINT,33194,10.49736838,-4.44551116,1160767.74,341809.5392,301.00
WAYPOINT,33195,10.49716579,-4.4415352,1160743.336,342244.6347,295.00
WAYPOINT,33196,10.49809115,-4.42971697,1160839.773,343538.6894,297.00
WAYPOINT,33197,10.49933737,-4.42916368,1160977.329,343599.8771,317.00
WAYPOINT,33198,10.49875265,-4.42815249,1160912.156,343710.2642,294.00
WAYPOINT,33199,10.49900201,-4.428053,1160939.686,343721.2793,300.00
WAYPOINT,35001,10.22569732,-4.41696852,1130707.295,344800.0518,297.00
WAYPOINT,35002,10.22638908,-4.41771543,1130784.161,344718.5635,307.00
WAYPOINT,35003,10.2263501,-4.41782607,1130779.904,344706.4239,294.00
WAYPOINT,35004,10.22645747,-4.41854247,1130792.123,344627.9941,297.00
WAYPOINT,35005,10.22621666,-4.4189443,1130765.684,344583.8563,300.00
WAYPOINT,35006,10.22621817,-4.41965098,1130766.191,344506.4399,303.00
WAYPOINT,35007,10.22542113,-4.41898864,1130677.722,344578.6119,304.00
WAYPOINT,35008,10.22547704,-4.41942466,1130684.116,344530.8728,300.00
WAYPOINT,35009,10.22570738,-4.42018976,1130709.959,344447.1676,295.00
WAYPOINT,35010,10.2262009,-4.4201663,1130764.53,344449.9779,299.00
WAYPOINT,35011,10.22654112,-4.42032304,1130802.233,344432.9725,297.00
WAYPOINT,35012,10.22655286,-4.4204807,1130803.607,344415.7065,298.00
WAYPOINT,35013,10.22690959,-4.42014073,1130842.897,344453.1241,296.00
WAYPOINT,35014,10.22616972,-4.42074062,1130761.358,344387.0456,302.00
WAYPOINT,35015,10.22645907,-4.42108336,1130793.525,344349.6391,294.00
WAYPOINT,35016,10.226448,-4.42121412,1130792.364,344335.3089,295.00
WAYPOINT,35017,10.22566865,-4.42112016,1130706.125,344345.2226,295.00
WAYPOINT,35018,10.22532868,-4.42083986,1130668.39,344375.7642,293.00
WAYPOINT,35019,10.22518544,-4.42048707,1130652.378,344414.3429,299.00
WAYPOINT,35020,10.22459191,-4.42071556,1130586.845,344389.0226,294.00
WAYPOINT,35021,10.22393242,-4.42099392,1130514.042,344358.2068,295.00
WAYPOINT,35022,10.22406553,-4.42124982,1130528.887,344330.2374,292.00
WAYPOINT,35023,10.22404952,-4.42134923,1130527.164,344319.3391,293.00
WAYPOINT,35024,10.22367778,-4.42132694,1130486.04,344321.6,288.00
WAYPOINT,35025,10.2232674,-4.42156716,1130440.769,344295.0836,289.00
WAYPOINT,35026,10.22305735,-4.42184402,1130417.672,344264.6508,291.00
WAYPOINT,35027,10.22296063,-4.42198609,1130407.043,344249.0396,285.00
WAYPOINT,35028,10.22335248,-4.42197452,1130450.375,344250.4981,294.00
WAYPOINT,35029,10.2237388,-4.42178769,1130493.011,344271.1538,286.00
WAYPOINT,35030,10.22386939,-4.42169457,1130507.409,344281.4189,286.00
WAYPOINT,35031,10.22480582,-4.42135133,1130610.81,344319.4775,295.00
WAYPOINT,35032,10.22508753,-4.42143775,1130642.008,344310.1473,295.00
WAYPOINT,35033,10.22518921,-4.42125502,1130653.165,344330.2151,291.00
WAYPOINT,35034,10.22546925,-4.42156976,1130684.289,344295.8714,289.00
WAYPOINT,35035,10.22503456,-4.42172047,1130636.286,344279.1492,289.00
WAYPOINT,35036,10.22522986,-4.42217854,1130658.107,344229.0623,296.00
WAYPOINT,35037,10.22535861,-4.42203085,1130672.275,344245.3047,288.00
WAYPOINT,35038,10.22558693,-4.42212858,1130697.573,344234.7095,295.00
WAYPOINT,35039,10.22570905,-4.42221391,1130711.121,344225.4211,287.00
